ensembl_gene_id	hgnc_symbol	chrom_hsa	entrezgene_id	ensembl_gene_id_mmu	mgi_symbol	chrom_mmu	entrezgene_id_mmu	mgi_id
ENSG00000205436	EXOC3L4	Chr14	91828	ENSMUSG00000021280	Exoc3l4	Chr12	74190	MGI:1921363
ENSG00000181631	P2RY13	Chr3	53829	ENSMUSG00000036362	P2ry13	Chr3	74191	MGI:1921441
ENSG00000136950	ARPC5L	Chr9	81873	ENSMUSG00000026755	Arpc5l	Chr2	74192	MGI:1921442
ENSG00000115963	RND3	Chr2	390	ENSMUSG00000017144	Rnd3	Chr2	74194	MGI:1921444
ENSG00000134014	ELP3	Chr8	55140	ENSMUSG00000022031	Elp3	Chr14	74195	MGI:1921445
ENSG00000018699	TTC27	Chr2	55622	ENSMUSG00000024078	Ttc27	Chr17	74196	MGI:1921446
ENSG00000153767	GTF2E1	Chr3	2960	ENSMUSG00000022828	Gtf2e1	Chr16	74197	MGI:1921447
ENSG00000091073	DTX2	Chr7	113878	ENSMUSG00000004947	Dtx2	Chr5	74198	MGI:1921448
ENSG00000205221	VIT	Chr2	5212	ENSMUSG00000024076	Vit	Chr17	74199	MGI:1921449
ENSG00000132680	KHDC4	Chr1	22889	ENSMUSG00000028060	Khdc4	Chr3	74200	MGI:1921450
ENSG00000182504	CEP97	Chr3	79598	ENSMUSG00000022604	Cep97	Chr16	74201	MGI:1921451
ENSG00000162458	FBLIM1	Chr1	54751	ENSMUSG00000006219	Fblim1	Chr4	74202	MGI:1921452
ENSG00000184708	EIF4ENIF1	Chr22	56478	ENSMUSG00000020454	Eif4enif1	Chr11	74203	MGI:1921453
ENSG00000169180	XPO6	Chr16	23214	ENSMUSG00000000131	Xpo6	Chr7	74204	MGI:2429950
ENSG00000123983	ACSL3	Chr2	2181	ENSMUSG00000032883	Acsl3	Chr1	74205	MGI:1921455
ENSG00000105738	SIPA1L3	Chr19	23094	ENSMUSG00000030583	Sipa1l3	Chr7	74206	MGI:1921456
ENSG00000167173	C15orf39	Chr15	56905	ENSMUSG00000032300	1700017B05Rik	Chr9	74211	MGI:1921461
ENSG00000139746	RBM26	Chr13	64062	ENSMUSG00000022119	Rbm26	Chr14	74213	MGI:1921463
ENSG00000163633	C4orf36	Chr4	132989	ENSMUSG00000029320	1700016H13Rik	Chr5	74218	MGI:1921468
ENSG00000172073	SPMIP9	Chr2	200523	ENSMUSG00000051896	Spmip9	Chr6	74221	MGI:1921471
ENSG00000154997	SEPTIN14	Chr7	346288	ENSMUSG00000034219	Septin14	Chr5	74222	MGI:1921472
ENSG00000170915	PAQR8	Chr6	85315	ENSMUSG00000025931	Paqr8	Chr1	74229	MGI:1921479
ENSG00000187624	LIAT1	Chr17	400566	ENSMUSG00000053783	Liat1	Chr11	74230	MGI:1921480
ENSG00000130640	TUBGCP2	Chr10	10844	ENSMUSG00000025474	Tubgcp2	Chr7	74237	MGI:1921487
ENSG00000120832	MTERF2	Chr12	80298	ENSMUSG00000049038	Mterf2	Chr10	74238	MGI:1921488
ENSG00000106012	IQCE	Chr7	23288	ENSMUSG00000036555	Iqce	Chr5	74239	MGI:1921489
ENSG00000123989	CHPF	Chr2	79586	ENSMUSG00000032997	Chpf	Chr1	74241	MGI:106576
ENSG00000149346	SLX4IP	Chr20	128710	ENSMUSG00000027281	Slx4ip	Chr2	74243	MGI:1921493
ENSG00000197548	ATG7	Chr3	10533	ENSMUSG00000030314	Atg7	Chr6	74244	MGI:1921494
ENSG00000117151	CTBS	Chr1	1486	ENSMUSG00000028189	Ctbs	Chr3	74245	MGI:1921495
ENSG00000117308	GALE	Chr1	2582	ENSMUSG00000028671	Gale	Chr4	74246	MGI:1921496
ENSG00000163827	LRRC2	Chr3	79442	ENSMUSG00000032495	Lrrc2	Chr9	74249	MGI:1921499
ENSG00000156381	ANKRD9	Chr14	122416	ENSMUSG00000037904	Ankrd9	Chr12	74251	MGI:1921501
ENSG00000104442	ARMC1	Chr8	55156	ENSMUSG00000027599	Armc1	Chr3	74252	MGI:1921502
ENSG00000188883	KLRG2	Chr7	346689	ENSMUSG00000071537	Klrg2	Chr6	74253	MGI:1921503
ENSG00000198522	GPN1	Chr2	11321	ENSMUSG00000064037	Gpn1	Chr5	74254	MGI:1921504
ENSG00000122692	SMU1	Chr9	55234	ENSMUSG00000028409	Smu1	Chr4	74255	MGI:1915546
ENSG00000083799	CYLD	Chr16	1540	ENSMUSG00000036712	Cyld	Chr8	74256	MGI:1921506
ENSG00000048140	TSPAN17	Chr5	26262	ENSMUSG00000025875	Tspan17	Chr13	74257	MGI:1921507
ENSG00000134758	RNF138	Chr18	51444	ENSMUSG00000083695	Rnf138rt1	ChrX	74264	MGI:1921514
ENSG00000173389	IQCF1	Chr3	132141	ENSMUSG00000066383	Iqcf1	Chr9	74267	MGI:1921517
ENSG00000169857	AVEN	Chr15	57099	ENSMUSG00000003604	Aven	Chr2	74268	MGI:1921518
ENSG00000136878	USP20	Chr9	10868	ENSMUSG00000026854	Usp20	Chr2	74270	MGI:1921520
ENSG00000188408	MAGEB5	ChrX	347541	ENSMUSG00000061392	Mageb5	ChrX	74271	MGI:2148169
ENSG00000160318	CLDND2	Chr19	125875	ENSMUSG00000038973	Cldnd2	Chr7	74276	MGI:1921526
ENSG00000109220	CHIC2	Chr4	26511	ENSMUSG00000029229	Chic2	Chr5	74277	MGI:1921527
ENSG00000186583	SPATC1	Chr8	375686	ENSMUSG00000049653	Spatc1	Chr15	74281	MGI:1921531
ENSG00000167139	TBC1D21	Chr15	161514	ENSMUSG00000036244	Tbc1d21	Chr9	74286	MGI:1921536
ENSG00000176407	KCMF1	Chr2	56888	ENSMUSG00000055239	Kcmf1	Chr6	74287	MGI:1921537
ENSG00000181323	SPEM1	Chr17	374768	ENSMUSG00000041165	Spem1	Chr11	74288	MGI:1921538
ENSG00000166329	CCDC182	Chr17	101927581	ENSMUSG00000034031	Ccdc182	Chr11	74297	MGI:1921547
ENSG00000100330	MTMR3	Chr22	8897	ENSMUSG00000034354	Mtmr3	Chr11	74302	MGI:1921552
ENSG00000261603	PRSS46P	Chr3	100287362	ENSMUSG00000049719	Prss46	Chr9	74306	MGI:1921556
ENSG00000283268	TEX54	Chr11	111216277	ENSMUSG00000090840	Tex54	Chr19	74307	MGI:1921557
ENSG00000184792	OSBP2	Chr22	23762	ENSMUSG00000020435	Osbp2	Chr11	74309	MGI:1921559
ENSG00000145860	RNF145	Chr5	153830	ENSMUSG00000019189	Rnf145	Chr11	74315	MGI:1921565
ENSG00000165898	ISCA2	Chr14	122961	ENSMUSG00000021241	Isca2	Chr12	74316	MGI:1921566
ENSG00000171476	HOPX	Chr4	84525	ENSMUSG00000059325	Hopx	Chr5	74318	MGI:1916782
ENSG00000181038	METTL23	Chr17	124512	ENSMUSG00000090266	Mettl23	Chr11	74319	MGI:1921569
ENSG00000136709	WDR33	Chr2	55339	ENSMUSG00000024400	Wdr33	Chr18	74320	MGI:1921570
ENSG00000154832	CXXC1	Chr18	30827	ENSMUSG00000024560	Cxxc1	Chr18	74322	MGI:1921572
ENSG00000175416	CLTB	Chr5	1212	ENSMUSG00000047547	Cltb	Chr13	74325	MGI:1921575
ENSG00000125944	HNRNPR	Chr1	10236	ENSMUSG00000066037	Hnrnpr	Chr4	74326	MGI:1891692
ENSG00000135392	DNAJC14	Chr12	85406	ENSMUSG00000025354	Dnajc14	Chr10	74330	MGI:1921580
ENSG00000141084	RANBP10	Chr16	57610	ENSMUSG00000037415	Ranbp10	Chr8	74334	MGI:1921584
ENSG00000126215	XRCC3	Chr14	7517	ENSMUSG00000021287	Xrcc3	Chr12	74335	MGI:1921585
ENSG00000187867	PALM3	Chr19	342979	ENSMUSG00000047986	Palm3	Chr8	74337	MGI:1921587
ENSG00000174358	SLC6A19	Chr5	340024	ENSMUSG00000021565	Slc6a19	Chr13	74338	MGI:1921588
ENSG00000158467	AHCYL2	Chr7	23382	ENSMUSG00000029772	Ahcyl2	Chr6	74340	MGI:1921590
ENSG00000162951	LRRTM1	Chr2	347730	ENSMUSG00000060780	Lrrtm1	Chr6	74342	MGI:2389173
ENSG00000160741	CRTC2	Chr1	200186	ENSMUSG00000027936	Crtc2	Chr3	74343	MGI:1921593
ENSG00000140950	MEAK7	Chr16	57707	ENSMUSG00000034105	Meak7	Chr8	74347	MGI:1921597
ENSG00000051009	FHIP1B	Chr11	84067	ENSMUSG00000044465	Fhip1b	Chr7	74349	MGI:1921599
ENSG00000174243	DDX23	Chr12	9416	ENSMUSG00000003360	Ddx23	Chr15	74351	MGI:1921601
ENSG00000196357	ZNF565	Chr19	147929	ENSMUSG00000046185	Zfp84	Chr7	74352	MGI:107780
ENSG00000155530	LRGUK	Chr7	136332	ENSMUSG00000056215	Lrguk	Chr6	74354	MGI:1921604
ENSG00000101596	SMCHD1	Chr18	23347	ENSMUSG00000024054	Smchd1	Chr17	74355	MGI:1921605
ENSG00000196123	MATCAP1	Chr16	653319	ENSMUSG00000014837	Matcap1	Chr8	74356	MGI:1921606
ENSG00000100802	C14orf93	Chr14	60686	ENSMUSG00000022179	4931414P19Rik	Chr14	74359	MGI:1921609
ENSG00000166037	CEP57	Chr11	9702	ENSMUSG00000031922	Cep57	Chr9	74360	MGI:1915551
ENSG00000155761	SPAG17	Chr1	200162	ENSMUSG00000027867	Spag17	Chr3	74362	MGI:1921612
ENSG00000175556	LONRF3	ChrX	79836	ENSMUSG00000016239	Lonrf3	ChrX	74365	MGI:1921615
ENSG00000167077	MEI1	Chr22	150365	ENSMUSG00000068117	Mei1	Chr15	74369	MGI:3028590
ENSG00000141564	RPTOR	Chr17	57521	ENSMUSG00000025583	Rptor	Chr11	74370	MGI:1921620
ENSG00000038532	CLEC16A	Chr16	23274	ENSMUSG00000068663	Clec16a	Chr16	74374	MGI:1921624
ENSG00000179562	GCC1	Chr7	79571	ENSMUSG00000029708	Gcc1	Chr6	74375	MGI:1921625
ENSG00000133454	MYO18B	Chr22	84700	ENSMUSG00000072720	Myo18b	Chr5	74376	MGI:1921626
ENSG00000160207	HSF2BP	Chr21	11077	ENSMUSG00000002076	Hsf2bp	Chr17	74377	MGI:1921627
ENSG00000143569	UBAP2L	Chr1	9898	ENSMUSG00000042520	Ubap2l	Chr3	74383	MGI:1921633
ENSG00000053770	AP5M1	Chr14	55745	ENSMUSG00000036291	Ap5m1	Chr14	74385	MGI:1921635
ENSG00000178966	RMI1	Chr9	80010	ENSMUSG00000035367	Rmi1	Chr13	74386	MGI:1921636
ENSG00000205929	C21orf62	Chr21	56245	ENSMUSG00000039851	4932438H23Rik	Chr16	74387	MGI:1921637
ENSG00000074603	DPP8	Chr15	54878	ENSMUSG00000032393	Dpp8	Chr9	74388	MGI:1921638
ENSG00000100014	SPECC1L	Chr22	23384	ENSMUSG00000033444	Specc1l	Chr10	74392	MGI:1921642
ENSG00000212916	MAP10	Chr1	54627	ENSMUSG00000050930	Map10	Chr8	74393	MGI:1921643
ENSG00000105497	ZNF175	Chr19	7728	ENSMUSG00000055102	Zfp819	Chr7	74400	MGI:1921650
ENSG00000167014	TERB2	Chr15	145645	ENSMUSG00000027229	Terb2	Chr2	74401	MGI:1921651
ENSG00000183690	EFHC2	ChrX	80258	ENSMUSG00000025038	Efhc2	ChrX	74405	MGI:1921655
ENSG00000204815	ODAD4	Chr17	83538	ENSMUSG00000006784	Odad4	Chr11	74407	MGI:1921657
ENSG00000175764	TTLL11	Chr9	158135	ENSMUSG00000026885	Ttll11	Chr2	74410	MGI:1921660
ENSG00000205808	PLPP6	Chr9	403313	ENSMUSG00000040105	Plpp6	Chr19	74411	MGI:1921661
ENSG00000119392	GLE1	Chr9	2733	ENSMUSG00000019715	Gle1	Chr2	74412	MGI:1921662
ENSG00000165929	TC2N	Chr14	123036	ENSMUSG00000021187	Tc2n	Chr12	74413	MGI:1921663
ENSG00000186141	POLR3C	Chr1	10623	ENSMUSG00000028099	Polr3c	Chr3	74414	MGI:1921664
ENSG00000151005	TKTL2	Chr4	84076	ENSMUSG00000025519	Tktl2	Chr8	74419	MGI:1921669
ENSG00000103534	TMC5	Chr16	79838	ENSMUSG00000030650	Tmc5	Chr7	74424	MGI:1921674
ENSG00000144597	EAF1	Chr3	85403	ENSMUSG00000021890	Eaf1	Chr14	74427	MGI:1921677
ENSG00000163689	CFAP20DC	Chr3	200844	ENSMUSG00000021747	Cfap20dc	Chr14	74430	MGI:1926154
ENSG00000162620	LRRIQ3	Chr1	127255	ENSMUSG00000028182	Lrriq3	Chr3	74435	MGI:1921685
ENSG00000177182	CLVS1	Chr8	157807	ENSMUSG00000041216	Clvs1	Chr4	74438	MGI:1921688
ENSG00000153815	CMIP	Chr16	80790	ENSMUSG00000034390	Cmip	Chr8	74440	MGI:1921690
ENSG00000205359	SLCO6A1	Chr5	133482	ENSMUSG00000026331	Slco6c1	Chr1	74441	MGI:1921691
ENSG00000164023	SGMS2	Chr4	166929	ENSMUSG00000050931	Sgms2	Chr3	74442	MGI:1921692
ENSG00000178467	P4HTM	Chr3	54681	ENSMUSG00000006675	P4htm	Chr9	74443	MGI:1921693
ENSG00000164037	SLC9B1	Chr4	150159	ENSMUSG00000050150	Slc9b1	Chr3	74446	MGI:1921696
ENSG00000174225	ARL13A	ChrX	392509	ENSMUSG00000052549	Arl13a	ChrX	74448	MGI:1921698
ENSG00000125779	PANK2	Chr20	80025	ENSMUSG00000037514	Pank2	Chr2	74450	MGI:1921700
ENSG00000087157	PGS1	Chr17	9489	ENSMUSG00000017715	Pgs1	Chr11	74451	MGI:1921701
ENSG00000172361	CFAP53	Chr18	220136	ENSMUSG00000035394	Cfap53	Chr18	74453	MGI:1921703
ENSG00000241058	NSUN6	Chr10	221078	ENSMUSG00000026707	Nsun6	Chr2	74455	MGI:1921705
ENSG00000283632	EXOC3L2	Chr19	90332	ENSMUSG00000011263	Exoc3l2	Chr7	74463	MGI:1921713
ENSG00000162415	ZSWIM5	Chr1	57643	ENSMUSG00000033948	Zswim5	Chr4	74464	MGI:1921714
ENSG00000230872	MFSD13B	Chr16	105371130	ENSMUSG00000030877	Mfsd13b	Chr7	74466	MGI:1921716
ENSG00000162927	PUS10	Chr2	150962	ENSMUSG00000020280	Pus10	Chr11	74467	MGI:1921717
ENSG00000106304	SPAM1	Chr7	6677	ENSMUSG00000029678	Hyal5	Chr6	74468	MGI:1921718
ENSG00000102387	TAF7L	ChrX	54457	ENSMUSG00000009596	Taf7l	ChrX	74469	MGI:1921719
ENSG00000112877	CEP72	Chr5	55722	ENSMUSG00000021572	Cep72	Chr13	74470	MGI:1921720
ENSG00000197768	STPG3	Chr9	441476	ENSMUSG00000036770	Stpg3	Chr2	74472	MGI:1921722
ENSG00000198920	KIAA0753	Chr17	9851	ENSMUSG00000020807	4933427D14Rik	Chr11	74477	MGI:1921727
ENSG00000002919	SNX11	Chr17	29916	ENSMUSG00000020876	Snx11	Chr11	74479	MGI:1921729
ENSG00000020577	SAMD4A	Chr14	23034	ENSMUSG00000021838	Samd4	Chr14	74480	MGI:1921730
ENSG00000168062	BATF2	Chr11	116071	ENSMUSG00000039699	Batf2	Chr19	74481	MGI:1921731
ENSG00000142089	IFITM3	Chr11	10410	ENSMUSG00000065968	Ifitm7	Chr16	74482	MGI:1921732
ENSG00000160838	LRRC71	Chr1	149499	ENSMUSG00000023084	Lrrc71	Chr3	74485	MGI:1921735
ENSG00000144645	OSBPL10	Chr3	114884	ENSMUSG00000040875	Osbpl10	Chr9	74486	MGI:1921736
ENSG00000172061	LRRC15	Chr3	131578	ENSMUSG00000052316	Lrrc15	Chr16	74488	MGI:1921738
ENSG00000176909	MAMSTR	Chr19	284358	ENSMUSG00000042918	Mamstr	Chr7	74490	MGI:1921740
ENSG00000234438	KBTBD13	Chr15	390594	ENSMUSG00000054978	Kbtbd13	Chr9	74492	MGI:1921742
ENSG00000107854	TNKS2	Chr10	80351	ENSMUSG00000024811	Tnks2	Chr19	74493	MGI:1921743
ENSG00000114745	GORASP1	Chr3	64689	ENSMUSG00000032513	Gorasp1	Chr9	74498	MGI:1921748
ENSG00000167941	SOST	Chr17	50964	ENSMUSG00000001494	Sost	Chr11	74499	MGI:1921749
ENSG00000174137	FAM53A	Chr4	152877	ENSMUSG00000037339	Fam53a	Chr5	74504	MGI:1919225
ENSG00000128606	LRRC17	Chr7	10234	ENSMUSG00000039883	Lrrc17	Chr5	74511	MGI:1921761
ENSG00000171208	NETO2	Chr16	81831	ENSMUSG00000036902	Neto2	Chr8	74513	MGI:1921763
ENSG00000134716	CYP2J2	Chr1	1573	ENSMUSG00000015224	Cyp2j9	Chr4	74519	MGI:1921769
ENSG00000119698	PPP4R4	Chr14	57718	ENSMUSG00000021209	Ppp4r4	Chr12	74521	MGI:1921771
ENSG00000133422	MORC2	Chr22	22880	ENSMUSG00000034543	Morc2a	Chr11	74522	MGI:1921772
ENSG00000084444	FAM234B	Chr12	57613	ENSMUSG00000030207	Fam234b	Chr6	74525	MGI:1921775
ENSG00000125871	MGME1	Chr20	92667	ENSMUSG00000027424	Mgme1	Chr2	74528	MGI:1921778
ENSG00000125812	GZF1	Chr20	64412	ENSMUSG00000027439	Gzf1	Chr2	74533	MGI:1921783
ENSG00000147697	GSDMC	Chr8	56169	ENSMUSG00000055748	Gsdmc4	Chr15	74548	MGI:1921798
ENSG00000129933	MAU2	Chr19	23383	ENSMUSG00000031858	Mau2	Chr8	74549	MGI:1921799
ENSG00000100889	PCK2	Chr14	5106	ENSMUSG00000040618	Pck2	Chr14	74551	MGI:1860456
ENSG00000001461	NIPAL3	Chr1	57185	ENSMUSG00000028803	Nipal3	Chr4	74552	MGI:1921802
ENSG00000254838	GVINP1	Chr11	387751	ENSMUSG00000045868	Gvin1	Chr7	74558	MGI:1921808
ENSG00000164181	ELOVL7	Chr5	79993	ENSMUSG00000021696	Elovl7	Chr13	74559	MGI:1921809
ENSG00000165066	NKX6-3	Chr8	157848	ENSMUSG00000063672	Nkx6-3	Chr8	74561	MGI:1921811
ENSG00000146090	RASGEF1C	Chr5	255426	ENSMUSG00000020374	Rasgef1c	Chr11	74563	MGI:1921813
ENSG00000168404	MLKL	Chr16	197259	ENSMUSG00000012519	Mlkl	Chr8	74568	MGI:1921818
ENSG00000052841	TTC17	Chr11	55761	ENSMUSG00000027194	Ttc17	Chr2	74569	MGI:1921819
ENSG00000106261	ZKSCAN1	Chr7	7586	ENSMUSG00000029729	Zkscan1	Chr5	74570	MGI:1921820
ENSG00000095981	KCNK16	Chr6	83795	ENSMUSG00000023387	Kcnk16	Chr14	74571	MGI:1921821
ENSG00000172901	LVRN	Chr5	206338	ENSMUSG00000024481	Lvrn	Chr18	74574	MGI:1921824
ENSG00000163521	GLB1L	Chr2	79411	ENSMUSG00000026200	Glb1l	Chr1	74577	MGI:1921827
ENSG00000119943	PYROXD2	Chr10	84795	ENSMUSG00000060224	Pyroxd2	Chr19	74580	MGI:1921830
ENSG00000157837	SPPL3	Chr12	121665	ENSMUSG00000029550	Sppl3	Chr5	74585	MGI:1891433
ENSG00000187715	KBTBD12	Chr3	166348	ENSMUSG00000033182	Kbtbd12	Chr6	74589	MGI:1918481
ENSG00000144452	ABCA12	Chr2	26154	ENSMUSG00000050296	Abca12	Chr1	74591	MGI:2676312
ENSG00000163624	CDS1	Chr4	1040	ENSMUSG00000029330	Cds1	Chr5	74596	MGI:1921846
ENSG00000136522	MRPL47	Chr3	57129	ENSMUSG00000037531	Mrpl47	Chr3	74600	MGI:1921850
ENSG00000197150	ABCB8	Chr7	11194	ENSMUSG00000028973	Abcb8	Chr5	74610	MGI:1351667
ENSG00000149635	OCSTAMP	Chr20	128506	ENSMUSG00000027670	Ocstamp	Chr2	74614	MGI:1921864
ENSG00000144306	SCRN3	Chr2	79634	ENSMUSG00000008226	Scrn3	Chr2	74616	MGI:1921866
ENSG00000121064	SCPEP1	Chr17	59342	ENSMUSG00000000278	Scpep1	Chr11	74617	MGI:1921867
ENSG00000174529	TMEM81	Chr1	388730	ENSMUSG00000048174	Tmem81	Chr1	74626	MGI:1921876
ENSG00000197417	SHPK	Chr17	23729	ENSMUSG00000005951	Shpk	Chr11	74637	MGI:1921887
ENSG00000183508	TENT5C	Chr1	54855	ENSMUSG00000044468	Tent5c	Chr3	74645	MGI:1921895
ENSG00000171621	SPSB1	Chr1	80176	ENSMUSG00000039911	Spsb1	Chr4	74646	MGI:1921896
ENSG00000116497	S100PBP	Chr1	64766	ENSMUSG00000040928	S100pbp	Chr4	74648	MGI:1921898
ENSG00000158525	CPA5	Chr7	93979	ENSMUSG00000029788	Cpa5	Chr6	74649	MGI:1921899
ENSG00000185900	POMK	Chr8	84197	ENSMUSG00000037251	Pomk	Chr8	74653	MGI:1921903
ENSG00000163424	TEX55	Chr3	152405	ENSMUSG00000022798	Tex55	Chr16	74663	MGI:1921913
ENSG00000171962	DRC3	Chr17	83450	ENSMUSG00000056598	Drc3	Chr11	74665	MGI:1921915
ENSG00000132016	BRME1	Chr19	79173	ENSMUSG00000008129	Brme1	Chr8	74666	MGI:1921916
ENSG00000182077	PTCHD3	Chr10	374308	ENSMUSG00000039198	Ptchd3	Chr11	74675	MGI:1921925
ENSG00000118965	WDR35	Chr2	57539	ENSMUSG00000066643	Wdr35	Chr12	74682	MGI:1921932
ENSG00000166246	DNAAF8	Chr16	146562	ENSMUSG00000022543	Dnaaf8	Chr16	74684	MGI:1921934
ENSG00000187905	LRRC74B	Chr22	400891	ENSMUSG00000022759	Lrrc74b	Chr16	74685	MGI:1921935
ENSG00000156414	TDRD9	Chr14	122402	ENSMUSG00000054003	Tdrd9	Chr12	74691	MGI:1921941
ENSG00000111490	TBC1D30	Chr12	23329	ENSMUSG00000052302	Tbc1d30	Chr10	74694	MGI:1921944
ENSG00000216937	CCDC7	Chr10	79741	ENSMUSG00000025808	Ccdc7a	Chr8	74703	MGI:1921953
ENSG00000080572	DNAAF6	ChrX	139212	ENSMUSG00000026063	Dnaaf6	Chr1	74708	MGI:1921958
ENSG00000131044	TTLL9	Chr20	164395	ENSMUSG00000074673	Ttll9	Chr2	74711	MGI:1913589
ENSG00000183066	WBP2NL	Chr22	164684	ENSMUSG00000022455	Wbp2nl	Chr15	74716	MGI:1921966
ENSG00000162814	SPATA17	Chr1	128153	ENSMUSG00000026611	Spata17	Chr1	74717	MGI:1921967
ENSG00000104497	SNX16	Chr8	64089	ENSMUSG00000027534	Snx16	Chr3	74718	MGI:1921968
ENSG00000232258	TMEM114	Chr16	283953	ENSMUSG00000022715	Tmem114	Chr16	74720	MGI:1921970
ENSG00000170364	SETMAR	Chr3	6419	ENSMUSG00000034639	Setmar	Chr6	74729	MGI:1921979
ENSG00000135604	STX11	Chr6	8676	ENSMUSG00000039232	Stx11	Chr10	74732	MGI:1921982
ENSG00000168421	RHOH	Chr4	399	ENSMUSG00000029204	Rhoh	Chr5	74734	MGI:1921984
ENSG00000106785	TRIM14	Chr9	9830	ENSMUSG00000039853	Trim14	Chr4	74735	MGI:1921985
ENSG00000165494	PCF11	Chr11	51585	ENSMUSG00000041328	Pcf11	Chr7	74737	MGI:1919579
ENSG00000111731	C2CD5	Chr12	9847	ENSMUSG00000030279	C2cd5	Chr6	74741	MGI:1921991
ENSG00000168209	DDIT4	Chr10	54541	ENSMUSG00000020108	Ddit4	Chr10	74747	MGI:1921997
ENSG00000158714	SLAMF8	Chr1	56833	ENSMUSG00000053318	Slamf8	Chr1	74748	MGI:1921998
ENSG00000136932	TRMO	Chr9	51531	ENSMUSG00000028331	Trmo	Chr4	74753	MGI:1922003
ENSG00000116133	DHCR24	Chr1	1718	ENSMUSG00000034926	Dhcr24	Chr4	74754	MGI:1922004
ENSG00000167994	RAB3IL1	Chr11	5866	ENSMUSG00000024663	Rab3il1	Chr19	74760	MGI:1922010
ENSG00000162576	MXRA8	Chr1	54587	ENSMUSG00000029070	Mxra8	Chr4	74761	MGI:1922011
ENSG00000112139	MDGA1	Chr6	266727	ENSMUSG00000043557	Mdga1	Chr17	74762	MGI:1922012
ENSG00000122390	NAA60	Chr16	79903	ENSMUSG00000005982	Naa60	Chr16	74763	MGI:1922013
ENSG00000137171	KLC4	Chr6	89953	ENSMUSG00000003546	Klc4	Chr17	74764	MGI:1922014
ENSG00000130733	YIPF2	Chr19	78992	ENSMUSG00000032182	Yipf2	Chr9	74766	MGI:1922016
ENSG00000051382	PIK3CB	Chr3	5291	ENSMUSG00000032462	Pik3cb	Chr9	74769	MGI:1922019
ENSG00000010282	HHATL	Chr3	57467	ENSMUSG00000032523	Hhatl	Chr9	74770	MGI:1922020
ENSG00000159363	ATP13A2	Chr1	23400	ENSMUSG00000036622	Atp13a2	Chr4	74772	MGI:1922022
ENSG00000139636	LMBR1L	Chr12	55716	ENSMUSG00000022999	Lmbr1l	Chr15	74775	MGI:1289247
ENSG00000138777	PPA2	Chr4	27068	ENSMUSG00000028013	Ppa2	Chr3	74776	MGI:1922026
ENSG00000162430	SELENON	Chr1	57190	ENSMUSG00000050989	Selenon	Chr4	74777	MGI:2151208
ENSG00000157954	WIPI2	Chr7	26100	ENSMUSG00000029578	Wipi2	Chr5	74781	MGI:1923831
ENSG00000120820	GLT8D2	Chr12	83468	ENSMUSG00000020251	Glt8d2	Chr10	74782	MGI:1922032
ENSG00000164134	NAA15	Chr4	80155	ENSMUSG00000063273	Naa15	Chr3	74838	MGI:1922088
ENSG00000145050	MANF	Chr3	7873	ENSMUSG00000032575	Manf	Chr9	74840	MGI:1922090
ENSG00000170185	USP38	Chr4	84640	ENSMUSG00000038250	Usp38	Chr8	74841	MGI:1922091
ENSG00000166343	MSS51	Chr10	118490	ENSMUSG00000021815	Mss51	Chr14	74843	MGI:1922093
ENSG00000239642	MEIKIN	Chr5	728637	ENSMUSG00000020332	Meikin	Chr11	74847	MGI:1922097
ENSG00000186453	FAM228A	Chr2	653140	ENSMUSG00000079177	Fam228a	Chr12	74855	MGI:1922105
ENSG00000164983	TMEM65	Chr8	157378	ENSMUSG00000062373	Tmem65	Chr15	74868	MGI:1922118
ENSG00000139714	MORN3	Chr12	283385	ENSMUSG00000029477	Morn3	Chr5	74890	MGI:1922140
ENSG00000117477	CCDC181	Chr1	57821	ENSMUSG00000026578	Ccdc181	Chr1	74895	MGI:1922145
ENSG00000176595	KBTBD11	Chr8	9920	ENSMUSG00000055675	Kbtbd11	Chr8	74901	MGI:1922151
ENSG00000155833	CYLC2	Chr9	1539	ENSMUSG00000039555	Cylc2	Chr4	74914	MGI:1922164
ENSG00000250565	ATP6V1E2	Chr2	90423	ENSMUSG00000053375	Atp6v1e2	Chr17	74915	MGI:1922165
ENSG00000132321	IQCA1	Chr2	79781	ENSMUSG00000026301	Iqca1	Chr1	74918	MGI:1922168
ENSG00000213699	SLC35F6	Chr2	54978	ENSMUSG00000029175	Slc35f6	Chr5	74919	MGI:1922169
ENSG00000169126	ODAD2	Chr10	55130	ENSMUSG00000061802	Odad2	Chr18	74934	MGI:1922184
ENSG00000133640	LRRIQ1	Chr12	84125	ENSMUSG00000019892	Lrriq1	Chr10	74978	MGI:1922228
ENSG00000234469	CLDN34	ChrX	100288814	ENSMUSG00000079525	Cldn34d	ChrX	74987	MGI:1922237
ENSG00000170242	USP47	Chr11	55031	ENSMUSG00000059263	Usp47	Chr7	74996	MGI:1922246
ENSG00000107560	RAB11FIP2	Chr10	22841	ENSMUSG00000040022	Rab11fip2	Chr19	74998	MGI:1922248
ENSG00000186452	TMPRSS12	Chr12	283471	ENSMUSG00000045631	Tmprss12	Chr15	75002	MGI:1922252
ENSG00000143409	MINDY1	Chr1	55793	ENSMUSG00000038712	Mindy1	Chr3	75007	MGI:1922257
ENSG00000230927	TMBIM7P	Chr7	105375396	ENSMUSG00000014529	Tmbim7	Chr5	75010	MGI:1922305
